s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
263.0888348,89658.2534318,43160.4761949,-5.9502160,0.1477251,8.6906427,0.0000000
264.0465618,89659.1818675,43160.7112441,-5.8207210,0.1292530,8.6923426,0.0000000
265.1794390,89660.2232113,43161.1573538,-5.7273151,0.1070802,8.6924969,0.0000000
266.2796729,89661.1280758,43161.7832411,-5.6368510,0.1118187,8.6900382,0.0000000
267.4117288,89661.9129605,43162.5990269,-5.5270008,0.1083102,8.6954927,0.0000000
268.3796472,89662.4784114,43163.3846039,-5.4402513,0.0781760,8.7104190,0.0000000
269.3856873,89662.9864059,43164.2529692,-5.3852079,0.0400324,8.7324370,0.0000000
270.3437850,89663.4825983,43165.0725693,-5.3647803,0.0060100,8.7630317,0.0000000
271.1069046,89663.4703241,43165.8355902,-5.3739533,-0.0189165,8.8074755,0.0000000
272.1378257,89664.1310461,43166.6269464,-5.4029264,-0.0358537,8.8766051,0.0000000
273.1554622,89664.7722275,43167.4171809,-5.4446477,-0.0610286,8.9080470,0.0000000
274.2497046,89665.4829171,43168.2492185,-5.5245072,-0.0999431,8.9148550,0.0000000
275.2461800,89666.2199671,43168.9198307,-5.6386599,-0.1270030,8.9078117,0.0000000
276.2624530,89667.0537228,43169.5009177,-5.7632460,-0.1455857,8.8840564,0.0000000
277.2386859,89667.9313378,43169.9284955,-5.9087475,-0.1701133,8.8152366,0.0000000
278.1801857,89668.8366991,43170.1868413,-6.0758215,-0.1868164,8.7044953,0.0000000
279.1286882,89669.7818742,43170.2662205,-6.2444377,-0.1806159,8.5972086,0.0000000
280.0444121,89670.6936875,43170.1816810,-6.3952966,-0.1629328,8.5149892,0.0000000
280.9936125,89671.6147123,43169.9521280,-6.5325662,-0.1490403,8.4669650,0.0000000
281.9206897,89672.4776772,43169.6133600,-6.6636785,-0.1323210,8.4542312,0.0000000
282.8833048,89673.3254362,43169.1573639,-6.7787213,-0.1084138,8.4682589,0.0000000
283.8310714,89674.1188714,43168.6389797,-6.8705439,-0.0941393,8.5058321,0.0000000
284.7905356,89674.8488652,43168.0163398,-6.9611576,-0.0916284,8.5514206,0.0000000
285.7925546,89675.6078896,43167.3621806,-7.0526436,-0.0899688,8.5923996,0.0000000
286.7917753,89676.2991083,43166.6406137,-7.1408894,-0.0853633,8.6387459,0.0000000
287.7868798,89676.9198007,43165.8628132,-7.2228175,-0.0789687,8.6916079,0.0000000
288.7832767,89677.4769369,43165.0367344,-7.2981965,-0.0764090,8.7328896,0.0000000
289.7674747,89677.9644113,43164.1817406,-7.3741758,-0.0782276,8.7518850,0.0000000
290.7605826,89678.3828416,43163.2810856,-7.4528628,-0.0782300,8.7735726,0.0000000
291.7569467,89678.7274382,43162.3462089,-7.5295641,-0.0779003,8.7970730,0.0000000
