s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
272.7394594, 89660.5371547, 43160.8717078, -0.9117071, -0.0534521, 8.4961163, -1.6000000
273.7385051, 89661.2690746, 43161.4497070, -0.8582222, 0.1595272, 8.3058441, -1.6000000
274.7375507, 89661.9843291, 43162.2103678, -0.6408209, 0.2203979, 8.1111097, 0.9900000
275.7365963, 89662.4730439, 43162.9916071, -0.4992185, 0.0910129, 8.2321450, 0.9900000
276.7356420, 89662.9259927, 43163.8904223, -0.4454486, 0.0238734, 8.3514263, 0.9900000
277.7346876, 89663.3857869, 43164.8647704, -0.4441073, -0.0195693, 8.4690278, -0.1764930
278.7337333, 89663.8636258, 43165.8382695, -0.4686078, -0.0231118, 8.4481822, -1.6000000
279.7327789, 89664.3408897, 43166.7521143, -0.4951453, -0.0300530, 8.2568055, -1.6000000
280.7318245, 89664.7850531, 43167.5437818, -0.5309909, -0.0546433, 8.0608865, -1.6000000
281.7308702, 89665.3459142, 43168.3935983, -0.6682219, -0.2347002, 7.8600855, 0.9900000
282.7299158, 89666.0223047, 43169.0632929, -0.9060268, -0.2010568, 7.9849267, 0.9900000
283.7289615, 89666.7983037, 43169.5796583, -1.0530274, -0.1403947, 8.1078459, 0.9900000
284.7280071, 89667.7240105, 43170.0208316, -1.2020981, -0.1576622, 8.2289292, 0.9900000
285.7270527, 89668.7391573, 43170.3089874, -1.3940526, -0.1889703, 8.3482564, 0.9900000
286.7260984, 89669.7636802, 43170.3982786, -1.5667206, -0.1486114, 8.4659020, 0.9900000
287.7251440, 89670.7451569, 43170.3349153, -1.6998659, -0.1246342, 8.5819349, 0.9900000
288.7241896, 89671.6829324, 43170.1546209, -1.8285487, -0.1608105, 8.6964198, 0.9900000
289.7232353, 89672.5886395, 43169.8367695, -1.9860975, -0.1494446, 8.8094170, 0.9900000
290.7222809, 89673.5019546, 43169.3607457, -2.1046109, -0.0840697, 8.9209830, 0.9900000
291.7213266, 89674.3110394, 43168.8418731, -2.1748027, -0.0668868, 9.0311709, 0.9900000
292.7203722, 89675.1373286, 43168.2288032, -2.2441067, -0.0706472, 9.1400305, 0.9900000
293.7194178, 89675.9172295, 43167.5547812, -2.3268243, -0.0929515, 9.2476088, 0.9900000
294.7184635, 89676.6155004, 43166.8287265, -2.4261192, -0.1020336, 9.3539499, 0.9900000
295.7175091, 89677.2236839, 43166.0538395, -2.5253161, -0.0968396, 9.4590956, 0.9900000
296.7165548, 89677.7641436, 43165.2112904, -2.6142207, -0.0792896, 9.5630853, 0.9900000
297.7156004, 89678.2239207, 43164.3506954, -2.6860938, -0.0695840, 9.6659562, 0.9900000
298.7146460, 89678.6339293, 43163.4359556, -2.7538109, -0.0664012, 9.7677439, 0.9900000
299.7136917, 89678.9855471, 43162.4844895, -2.8217186, -0.0682872, 9.8684817, 0.9900000
300.7127373, 89679.2771516, 43161.4854090, -2.8930100, -0.0664450, 9.9682015, 0.9900000
301.7117830, 89679.4966211, 43160.4792217, -2.9605403, -0.0657674, 10.0669336, 0.9900000
302.7108286, 89679.6405337, 43159.5155899, -3.0272837, -0.0728781, 10.1647067, 0.9900000
303.7098742, 89679.7158122, 43158.5197811, -3.1067162, -0.0822014, 10.2615482, 0.9900000
304.7089199, 89679.7109367, 43157.5131596, 3.0998914, -0.0650325, 10.3574844, 0.9900000
305.7079655, 89679.6475366, 43156.5659614, 3.0561676, -0.0240404, 10.4525400, 0.9900000
306.7070111, 89679.5454240, 43155.6050662, 3.0057818, -0.0803645, 10.5467390, 0.9900000
307.7060568, 89679.3623130, 43154.6193793, 2.9037622, -0.1178335, 10.6401040, 0.9900000
308.7051024, 89679.0704891, 43153.6699246, 2.7833714, -0.1173455, 10.7326569, 0.9900000
309.7041481, 89678.6736944, 43152.7693836, 2.6702147, -0.1144887, 10.8244184, 0.9900000
310.7031937, 89678.1531564, 43151.8832025, 2.5495556, -0.1215353, 10.9154086, -0.3048615
311.7022393, 89677.5380897, 43151.0817366, 2.4249117, -0.1205487, 10.8874700, -1.6000000
312.7012850, 89676.8383455, 43150.3688435, 2.3066761, -0.1170389, 10.7396489, -1.6000000
313.7003306, 89676.0566006, 43149.7405396, 2.1885371, -0.1193671, 10.5897645, -1.6000000
314.6993763, 89675.1958258, 43149.2047694, 2.0675139, -0.1143088, 10.4377280, -1.6000000
315.6984219, 89674.2795602, 43148.7725631, 1.9573377, -0.1039864, 10.2834440, -1.6000000
316.6974675, 89673.3475204, 43148.4469017, 1.8572452, -0.0997883, 10.1268096, -1.6000000
317.6965132, 89672.3649112, 43148.2102291, 1.7585488, -0.0910104, 9.9677142, -1.6000000
318.6955588, 89671.3649464, 43148.0638111, 1.6778875, -0.0668991, 9.8060380, -1.6000000
319.6946045, 89670.4041197, 43147.9870892, 1.6282857, -0.0343857, 9.6416511, -1.6000000
320.6936501, 89669.4418897, 43147.9428902, 1.6099663, -0.0034586, 9.4744123, -1.6000000
321.6926957, 89668.4550440, 43147.9008713, 1.6213393, 0.0242645, 9.3041681, -1.6000000
322.6917414, 89667.4458395, 43147.8348078, 1.6521009, 0.0296291, 9.1307501, -1.6000000
323.6907870, 89666.4810574, 43147.7437247, 1.6765042, 0.0218152, 8.9539740, -1.6000000
324.6898326, 89665.4652926, 43147.6252311, 1.6967633, 0.0183522, 8.7736369, -1.6000000
325.6888783, 89664.4322339, 43147.4845612, 1.7159024, 0.0233057, 8.5895145, -1.6000000
326.6879239, 89663.4142519, 43147.3180854, 1.7551408, 0.0539593, 8.4013578, -1.6000000
327.6869696, 89662.4385861, 43147.1025403, 1.8280029, 0.0942986, 8.2088895, -1.6000000
328.6860152, 89661.5210921, 43146.8076365, 1.9445420, 0.1453781, 8.0117989, -1.6000000
329.6850608, 89660.5738653, 43146.3513208, 2.0933507, 0.1365301, 7.8097359, -1.6000000
330.6841065, 89659.7566822, 43145.8067273, 2.2220534, 0.1252162, 7.6023042, -1.6000000
331.6831521, 89659.0344715, 43145.1858106, 2.3426704, 0.1449310, 7.3890516, -1.6000000
332.6821978, 89658.3937638, 43144.4592243, 2.4981207, 0.1627447, 7.1694586, -1.6000000
333.6812434, 89657.8440916, 43143.5952811, 2.6433814, 0.1160869, 6.9429238, -1.6000000
334.6802890, 89657.4367780, 43142.7444853, 2.7448763, 0.1033803, 6.7087439, -1.6000000
335.6793347, 89657.0943990, 43141.7878774, 2.8520470, 0.1100545, 6.4660884, -1.6000000
336.6783803, 89656.8576601, 43140.7721259, 2.9766515, 0.1257390, 6.2139643, -1.6000000
337.6774260, 89656.7511396, 43139.7700835, 3.0905387, 0.1008693, 5.9511685, -1.6000000
338.6764716, 89656.7470649, 43138.7676435, -3.1020729, 0.0804886, 5.6762189, -1.6000000
339.6755172, 89656.8222962, 43137.7846617, -3.0310508, 0.0632474, 5.3872548, -1.6000000
340.6745629, 89656.9583498, 43136.7895193, -2.9873062, 0.0220562, 5.0818863, -1.6000000
341.6736085, 89657.1139643, 43135.8103920, -2.9883126, -0.0241249, 4.7569552, -1.6000000
342.6726541, 89657.2470388, 43134.8233311, -3.0334747, -0.0609424, 4.4081375, -1.6000000
343.6716998, 89657.3235693, 43133.8456634, -3.0936548, -0.0620539, 4.0292344, -1.6000000
344.6707454, 89657.3400397, 43132.8428774, 3.1260480, -0.0647599, 3.6107872, -1.6000000
345.6697911, 89657.2899406, 43131.8251683, 3.0581124, -0.0673278, 3.1370110, -1.6000000
346.6688367, 89657.1722865, 43130.8073045, 2.9975462, -0.0518728, 2.5775749, -1.6000000
347.6678823, 89657.0034956, 43129.8135982, 2.9509217, -0.0411815, 1.8565953, -1.6000000
348.6669280, 89656.8036175, 43128.8719252, 2.9152365, -0.0331650, 0.5000000, 0.8648806
