s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
218.1334998, 89646.8669554, 43164.4205559, -1.0654115, 0.1551039, 7.5671855, 0.3057830
218.8936155, 89647.2728826, 43163.7779059, -0.9530813, 0.1482248, 7.5988996, 0.3562864
219.6647400, 89647.7525189, 43163.1740997, -0.8522983, 0.1397252, 7.6368252, 0.4134361
220.4246022, 89648.2795224, 43162.6266895, -0.7544619, 0.1315227, 7.6795543, 0.4389255
221.1905194, 89648.8628888, 43162.1303904, -0.6534119, 0.1224212, 7.7229236, 0.4511684
221.9624696, 89649.4990037, 43161.6930521, -0.5510289, 0.1141644, 7.7681258, 0.4502020
222.7472664, 89650.1875017, 43161.3163869, -0.4582759, 0.1067202, 7.8124509, 0.4148665
223.5364923, 89650.9093563, 43160.9973204, -0.3800037, 0.0998095, 7.8514377, 0.3460152
224.3294517, 89651.6558618, 43160.7298989, -0.3136613, 0.0934149, 7.8822315, 0.2729647
225.1177132, 89652.4127341, 43160.5096709, -0.2513251, 0.0890594, 7.9065888, 0.2104388
225.9141814, 89653.1900358, 43160.3359938, -0.1906485, 0.0877050, 7.9252450, 0.1537123
226.7045672, 89653.9701686, 43160.2090979, -0.1212422, 0.0880899, 7.9374513, 0.1043968
227.5431180, 89654.8057953, 43160.1391300, -0.0480827, 0.0887976, 7.9454637, 0.0772531
228.3012771, 89655.5639245, 43160.1324067, 0.0302217, 0.0904810, 7.9525976, 0.0669672
229.1000094, 89656.3608473, 43160.1861407, 0.1063206, 0.0935736, 7.9588744, 0.0663694
229.8991377, 89657.1515552, 43160.3018434, 0.1805743, 0.0970364, 7.9658167, 0.0613779
230.7390840, 89657.9723173, 43160.4803354, 0.2478270, 0.0997542, 7.9710994, 0.0457107
231.5006086, 89658.7031258, 43160.6944349, 0.3237583, 0.1008663, 7.9750133, 0.0366553
232.2948701, 89659.4462121, 43160.9749239, 0.4090422, 0.1015351, 7.9783716, 0.0306771
233.0954156, 89660.1646848, 43161.3280105, 0.5019951, 0.1020662, 7.9810345, 0.0185900
233.8957887, 89660.8481815, 43161.7444590, 0.5913623, 0.1003163, 7.9819546, 0.0200071
234.6967572, 89661.4927959, 43162.2198776, 0.6732722, 0.0944205, 7.9848536, 0.0579546
235.4911768, 89662.0945343, 43162.7385426, 0.7489518, 0.0855740, 7.9932636, 0.1021928
236.2923757, 89662.6606141, 43163.3055287, 0.8169587, 0.0749798, 8.0048397, 0.1419826
237.0979945, 89663.1937898, 43163.9094701, 0.8729309, 0.0643590, 8.0217759, 0.1836830
237.9046660, 89663.6963122, 43164.5404933, 0.9174889, 0.0522730, 8.0429095, 0.2240756
238.7132021, 89664.1753582, 43165.1918346, 0.9534254, 0.0364991, 8.0676741, 0.2545646
239.5664003, 89664.6581511, 43165.8952963, 0.9835019, 0.0159339, 8.0946230, 0.2646239
240.3393428, 89665.0763203, 43166.5453536, 1.0064581, -0.0089097, 8.1215842, 0.0782231
241.1635078, 89665.5123535, 43167.2447269, 1.0061427, -0.0360413, 8.1108105, -0.2718307
242.0295912, 89665.9807894, 43167.9731968, 0.9720340, -0.0666565, 8.0665834, -0.5225351
242.7957032, 89666.4319049, 43168.5924079, 0.8971153, -0.1011782, 8.0051152, -0.6937571
243.5737983, 89666.9432487, 43169.1788884, 0.7997734, -0.1345737, 7.9268450, -0.9172592
244.3532928, 89667.5157642, 43169.7078853, 0.6789183, -0.1636573, 7.8204339, -0.9767800
245.1279888, 89668.1500712, 43170.1526420, 0.5284411, -0.1849064, 7.7300205, -0.8150927
245.8919740, 89668.8399138, 43170.4809567, 0.3572738, -0.1958243, 7.6564118, -0.7157395
246.6764691, 89669.5954362, 43170.6921875, 0.1884073, -0.1993668, 7.5868217, -0.6561989
247.3956415, 89670.3112610, 43170.7614967, 0.0205244, -0.1945606, 7.5252803, -0.4807662
248.1349641, 89671.0495298, 43170.7220362, -0.1259589, -0.1818237, 7.4910647, -0.2495361
248.8757647, 89671.7758021, 43170.5760428, -0.2577060, -0.1658603, 7.4757325, -0.0718330
249.6194031, 89672.4824323, 43170.3443709, -0.3707193, -0.1481639, 7.4765737, 0.0749784
250.3715431, 89673.1679655, 43170.0349217, -0.4685175, -0.1308047, 7.4903974, 0.1707175
251.1277588, 89673.8269205, 43169.6639224, -0.5515426, -0.1172453, 7.5102364, 0.2131048
251.8785665, 89674.4505519, 43169.2458363, -0.6310470, -0.1069803, 7.5325024, 0.2318642
252.6398580, 89675.0468195, 43168.7725184, -0.7028688, -0.0998208, 7.5560637, 0.2405028
253.3890614, 89675.6024494, 43168.2699439, -0.7730748, -0.0946781, 7.5801045, 0.2394859
254.1493653, 89676.1265153, 43167.7191110, -0.8433462, -0.0904119, 7.6035291, 0.2339790
254.9058351, 89676.6105008, 43167.1377293, -0.9141796, -0.0867116, 7.6263785, 0.2386246
255.6722062, 89677.0554702, 43166.5137686, -0.9816521, -0.0833155, 7.6504623, 0.2463768
256.4404699, 89677.4628285, 43165.8623945, -1.0429078, -0.0795640, 7.6749688, 0.2507099
257.2122214, 89677.8308213, 43165.1840275, -1.1017496, -0.0757641, 7.7011843, 0.2713146
257.9866417, 89678.1614811, 43164.4837484, -1.1575948, -0.0727484, 7.7311299, 0.3098577
258.7651254, 89678.4541375, 43163.7623684, -1.2108482, -0.0713075, 7.7653448, 0.3225258
259.5473602, 89678.7110290, 43163.0235192, -1.2618527, -0.0707560, 7.7981992, 0.3233536
260.3335940, 89678.9308778, 43162.2686484, -1.3150424, -0.0723345, 7.8324758, 0.3283067
261.1221946, 89679.1092707, 43161.5004902, -1.3716361, -0.0756188, 7.8653415, 0.3065421
261.9139585, 89679.2434157, 43160.7201729, -1.4316660, -0.0783799, 7.8941606, 0.2692699
262.7481485, 89679.3346575, 43159.8909878, -1.4921591, -0.0816303, 7.9194212, 0.2750433
263.5013192, 89679.3680466, 43159.1385576, -1.5669473, -0.0856513, 7.9476509, 0.3033600
264.3068846, 89679.3406526, 43158.3334580, -1.6375030, -0.0900478, 7.9766554, 0.2911094
265.1097167, 89679.2608927, 43157.5345979, -1.7054768, -0.0944141, 8.0025531, 0.2570011
265.9163864, 89679.1246719, 43156.7395130, -1.7810441, -0.0961659, 8.0247178, 0.2201179
266.7241842, 89678.9242265, 43155.9569793, -1.8634659, -0.0958185, 8.0433219, 0.1727611
267.5301386, 89678.6594992, 43155.1957421, -1.9497946, -0.0961793, 8.0578514, 0.1084923
268.3428433, 89678.3259220, 43154.4546517, -2.0329214, -0.0961339, 8.0658124, 0.0558921
269.1527098, 89677.9366308, 43153.7444854, -2.1079740, -0.0951408, 8.0695637, 0.0310486
269.9630016, 89677.4973947, 43153.0635710, -2.1800523, -0.0947357, 8.0726755, 0.0298327
270.7721686, 89677.0104966, 43152.4172881, -2.2515462, -0.0941723, 8.0761666, 0.0335937
271.5875685, 89676.4755559, 43151.8018895, -2.3244210, -0.0920862, 8.0800627, 0.0542339
272.4368481, 89675.8721709, 43151.2042254, -2.4028769, -0.0894482, 8.0878555, 0.1007182
273.2140248, 89675.2742161, 43150.7077845, -2.4898871, -0.0861676, 8.1012489, 0.1556019
274.0321751, 89674.6048278, 43150.2373705, -2.5635986, -0.0817437, 8.1199552, 0.2090155
274.8806297, 89673.8791386, 43149.7977682, -2.6280223, -0.0760586, 8.1441533, 0.2682161
275.6972484, 89673.1552835, 43149.4197470, -2.6840610, -0.0678782, 8.1746556, 0.3142138
276.4764096, 89672.4479146, 43149.0930645, -2.7328493, -0.0584389, 8.2080133, 0.3523628
277.3042061, 89671.6811018, 43148.7812230, -2.7771015, -0.0495364, 8.2459745, 0.4090587
278.1357329, 89670.8979653, 43148.5016984, -2.8176596, -0.0410132, 8.2899005, 0.4607924
278.9713082, 89670.1009852, 43148.2506828, -2.8512394, -0.0328187, 8.3404821, 0.4684405
279.8123141, 89669.2917352, 43148.0217608, -2.8757872, -0.0245169, 8.3882930, 0.4404712
280.8258778, 89668.3116181, 43147.7635321, -2.8893820, -0.0160209, 8.4327745, 0.4045820
281.6764613, 89667.4865951, 43147.5565797, -2.8994319, -0.0068684, 8.4733429, 0.3508198
282.5292021, 89666.6580041, 43147.3550761, -2.9035686, 0.0030410, 8.5077774, 0.2927102
283.3841917, 89665.8270131, 43147.1539263, -2.8990667, 0.0129282, 8.5337835, 0.2419139
284.3624635, 89664.8784138, 43146.9148133, -2.8882414, 0.0241374, 8.5550733, 0.2068520
285.0878930, 89664.1777435, 43146.7269061, -2.8656800, 0.0375666, 8.5741478, 0.1794109
285.9491753, 89663.3518404, 43146.4825881, -2.8331895, 0.0538579, 8.5897744, 0.0902278
286.8113633, 89662.5359419, 43146.2038810, -2.7818440, 0.0723643, 8.5903109, -0.0405681
287.6746425, 89661.7375825, 43145.8754400, -2.7196885, 0.0905588, 8.5784682, -0.1580031
288.5261782, 89660.9722900, 43145.5020227, -2.6349257, 0.1057826, 8.5567237, -0.2380229
289.3853673, 89660.2438408, 43145.0464269, -2.5242325, 0.1149531, 8.5295645, -0.2717695
290.2295269, 89659.5857776, 43144.5176942, -2.4000248, 0.1182729, 8.5012335, -0.2202057
291.0782803, 89658.9980682, 43143.9053381, -2.2754455, 0.1186215, 8.4851306, -0.1324656
291.9333516, 89658.4840823, 43143.2219895, -2.1593389, 0.1144237, 8.4764746, -0.0567978
292.9521910, 89657.9591529, 43142.3487869, -2.0639990, 0.1053088, 8.4747339, -0.0083383
293.9685222, 89657.5216478, 43141.4314437, -1.9781709, 0.0939532, 8.4752147, 0.0078869
294.8196139, 89657.2199057, 43140.6356367, -1.8994484, 0.0818600, 8.4767200, 0.0249261
295.6701119, 89656.9727432, 43139.8218446, -1.8337597, 0.0728589, 8.4804011, 0.0448139
296.5190957, 89656.7783621, 43138.9954128, -1.7735150, 0.0660322, 8.4855045, 0.0777664
297.3713195, 89656.6303704, 43138.1561370, -1.7189815, 0.0572395, 8.4954916, 0.1346468
298.2692610, 89656.5200469, 43137.2649986, -1.6744384, 0.0471257, 8.5115779, 0.1925410
299.0814069, 89656.4534878, 43136.4555847, -1.6337685, 0.0369574, 8.5333241, 0.2097666
299.9470416, 89656.4144812, 43135.5908293, -1.6052612, 0.0257779, 8.5540535, 0.2176607
300.8039975, 89656.3941341, 43134.7341150, -1.5880037, 0.0134320, 8.5774338, 0.2205844
301.6665275, 89656.3848954, 43133.8716345, -1.5810642, -0.0005661, 8.5990705, 0.1977867
302.5286082, 89656.3764264, 43133.0095953, -1.5829630, -0.0154537, 8.6187685, 0.1627872
303.3998096, 89656.3638077, 43132.1384853, -1.5997633, -0.0297087, 8.6329906, 0.1402613
304.2659765, 89656.3261124, 43131.2731391, -1.6347562, -0.0429434, 8.6469350, 0.1423725
305.1326545, 89656.2530738, 43130.4095442, -1.6832125, -0.0554127, 8.6614719, 0.1324763
305.9995550, 89656.1317168, 43129.5511801, -1.7439399, -0.0678182, 8.6733244, 0.0829598
306.8682200, 89655.9542305, 43128.7008405, -1.8102862, -0.0794333, 8.6775753, -0.0183907
307.7430631, 89655.7183778, 43127.8583893, -1.8809285, -0.0898260, 8.6699168, -0.1143970
308.6093229, 89655.4232434, 43127.0439560, -1.9571689, -0.1006330, 8.6530632, -0.2004828
309.4785690, 89655.0648738, 43126.2520215, -2.0503603, -0.1099727, 8.6262591, -0.2761949
310.5025124, 89654.5508457, 43125.3664511, -2.1675353, -0.1164162, 8.5938925, -0.2847867
311.5273049, 89653.9164742, 43124.5616079, -2.2980643, -0.1210407, 8.5654683, -0.2028710
312.3779006, 89653.3067117, 43123.9685626, -2.4275224, -0.1218222, 8.5490110, -0.1066879
313.2291156, 89652.6325304, 43123.4489026, -2.5339267, -0.1190820, 8.5421688, -0.0313151
314.0698990, 89651.9192990, 43123.0036860, -2.6367815, -0.1135934, 8.5428023, 0.0331447
314.9262021, 89651.1491944, 43122.6292614, -2.7320328, -0.1040511, 8.5492737, 0.0607090
315.7829763, 89650.3493507, 43122.3221588, -2.8133953, -0.0947822, 8.5552043, 0.0512214
316.6327717, 89649.5349137, 43122.0795795, -2.8889282, -0.0888758, 8.5597690, 0.0257732
317.4902233, 89648.6974194, 43121.8956599, -2.9542181, -0.0853878, 8.5601804, 0.0116962
318.3474161, 89647.8509801, 43121.7603079, -3.0120993, -0.0834212, 8.5621848, 0.0382096
319.2032571, 89646.9994470, 43121.6745465, -3.0804904, -0.0807626, 8.5675529, 0.0886470
320.1039812, 89646.0989777, 43121.6531232, 3.1264660, -0.0775856, 8.5791549, 0.1447494
320.9191128, 89645.2852227, 43121.7004790, 3.0442920, -0.0741725, 8.5954215, 0.1889149
321.7812226, 89644.4308803, 43121.8159444, 2.9766358, -0.0699127, 8.6158652, 0.2121240
322.6387673, 89643.5897112, 43121.9827300, 2.9181964, -0.0644188, 8.6366326, 0.2172022
323.5060448, 89642.7495548, 43122.1979218, 2.8727218, -0.0569622, 8.6584622, 0.2181276
324.3677469, 89641.9231270, 43122.4419455, 2.8353039, -0.0490532, 8.6799942, 0.2023410
325.2329652, 89641.1033081, 43122.7185313, 2.7969203, -0.0436830, 8.6990205, 0.1854740
326.1081899, 89640.2853473, 43123.0299127, 2.7589442, -0.0411169, 8.7172577, 0.1713651
326.9890056, 89639.4745556, 43123.3740829, 2.7264666, -0.0405895, 8.7334477, 0.1630796
327.8654777, 89638.6774653, 43123.7385695, 2.6992518, -0.0406706, 8.7501364, 0.1582830
328.7362850, 89637.8955921, 43124.1219486, 2.6640279, -0.0409162, 8.7653936, 0.1623664
329.6170984, 89637.1221829, 43124.5434584, 2.6251868, -0.0412917, 8.7827942, 0.1736638
330.4931469, 89636.3680587, 43124.9892808, 2.5862845, -0.0412218, 8.8002612, 0.1514827
331.4154685, 89635.5943718, 43125.4913622, 2.5452286, -0.0397642, 8.8131989, 0.0689945
332.2623255, 89634.9046126, 43125.9826859, 2.5056228, -0.0367809, 8.8129204, 0.0072468
333.1465923, 89634.2018830, 43126.5194344, 2.4712235, -0.0304593, 8.8127823, 0.0033599
334.2076318, 89633.3804933, 43127.1910918, 2.4404956, -0.0241076, 7.0481318, -0.0296661
335.0885332, 89632.7181969, 43127.7719110, 2.4216436, -0.0175944, 5.2811551, -0.0276870
