s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
313.5856473,89659.5045512,43144.7409568,-8.6036023,0.1355797,9.3522692,0
314.4850366,89658.9343801,43144.0453952,-8.4770115,0.1378923,9.3351577,0
315.3962264,89658.4514738,43143.2726931,-8.3539205,0.1283986,9.3180085,0
316.2839510,89658.0710932,43142.4705924,-8.2455838,0.1160271,9.2925883,0
317.2044457,89657.7654296,43141.6023297,-8.1443966,0.1040656,9.2749489,0
318.1432877,89657.5410066,43140.6907055,-8.0522341,0.0820171,9.2462786,0
319.0850959,89657.3956202,43139.7601866,-7.9902444,0.0622397,9.2287179,0
320.0434518,89657.2835510,43138.8084058,-7.9339594,0.0577960,9.2343230,0
321.0499471,89657.2424196,43137.8027514,-7.8768656,0.0417023,9.2615261,0
322.0560658,89657.2374922,43136.7966447,-7.8499677,0.0167127,9.3083957,0
323.0505916,89657.2502442,43135.8022007,-7.8431936,-0.0045664,9.3615375,0
324.0388720,89657.2589077,43134.8139582,-7.8588820,-0.0236820,9.4168104,0
325.0164120,89657.2409039,43133.8365840,-7.8895828,-0.0360067,9.4552330,0
325.9872821,89657.1897950,43132.8670601,-7.9289836,-0.0450090,9.4827301,0
326.9460371,89657.0968857,43131.9128175,-7.9763326,-0.0525689,9.4871229,0
327.8845426,89656.9593205,43130.9844488,-8.0286031,-0.0733347,9.4816422,0
328.8011964,89656.7758683,43130.0863400,-8.0925237,-0.0307981,9.4609997,0
329.3979463,89656.5512894,43129.2237006,-8.1086675,-0.0157448,9.8081139,0
