s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
247.0000000,89651.1153786,43173.4210009,-8.9274391,0.0784610,0.0,0.0
248.0000000,89650.3292049,43172.9554144,-8.8451894,0.1042395,0.0,0.0
249.0000000,89649.5879982,43172.4212073,-8.7367497,0.1295357,0.0,0.0
250.0000000,89648.9207535,43171.7976299,-8.6085250,0.1495902,0.0,0.0
251.0000000,89648.3397562,43171.0934584,-8.4631511,0.1685560,0.0,0.0
252.0000000,89647.8793780,43170.3050108,-8.3006393,0.1793407,0.0,0.0
253.0000000,89647.5539832,43169.4528062,-8.1354933,0.1863814,0.0,0.0
254.0000000,89647.3741074,43168.5578283,-7.9599472,0.1895757,0.0,0.0
255.0000000,89647.3617118,43167.6451325,-7.7894021,0.1802916,0.0,0.0
256.0000000,89647.4915417,43166.7419131,-7.6301917,0.1725752,0.0,0.0
257.0000000,89647.7655316,43165.8708980,-7.4741838,0.1629149,0.0,0.0
258.0000000,89648.1665488,43165.0509216,-7.3324679,0.1520226,0.0,0.0
259.0000000,89648.6732774,43164.2910379,-7.1962043,0.1430132,0.0,0.0
260.0000000,89649.2806238,43163.6088459,-7.0712093,0.1312004,0.0,0.0
261.0000000,89649.9596366,43162.9979055,-6.9561903,0.1228464,0.0,0.0
262.0000000,89650.7067340,43162.4720122,-6.8467693,0.1140030,0.0,0.0
263.0000000,89651.5022689,43162.0230336,-6.7477160,0.1059784,0.0,0.0
264.0000000,89652.3383549,43161.6543998,-6.6530698,0.0999008,0.0,0.0
265.0000000,89653.2042975,43161.3631055,-6.5650826,0.0958695,0.0,0.0
266.0000000,89654.0920596,43161.1465100,-6.4777914,0.0946012,0.0,0.0
267.0000000,89654.9954996,43161.0100585,-6.3921760,0.0958941,0.0,0.0
268.0000000,89655.9071821,43160.9478914,-6.3024230,0.0994709,0.0,0.0
269.0000000,89656.8204834,43160.9749457,-6.2104091,0.1023513,0.0,0.0
270.0000000,89657.7280375,43161.0806408,-6.1152309,0.1056540,0.0,0.0
271.0000000,89658.6197504,43161.2800144,-6.0173568,0.1061854,0.0,0.0
272.0000000,89659.4892745,43161.5601768,-5.9210569,0.1055438,0.0,0.0
273.0000000,89660.3263364,43161.9265285,-5.8244905,0.1019690,0.0,0.0
274.0000000,89661.1259541,43162.3684089,-5.7346476,0.0953147,0.0,0.0
275.0000000,89661.8841517,43162.8785017,-5.6502625,0.0863635,0.0,0.0
276.0000000,89662.5983370,43163.4485503,-5.5767813,0.0738089,0.0,0.0
277.0000000,89663.2737842,43164.0642686,-5.5153133,0.0585224,0.0,0.0
278.0000000,89663.9128399,43164.7177659,-5.4697924,0.0373120,0.0,0.0
279.0000000,89664.5296122,43165.3924544,-5.4470816,0.0118752,0.0,0.0
280.0000000,89665.1384157,43166.0743856,-5.4480754,-0.0176772,0.0,0.0
281.0000000,89665.7565294,43166.7478487,-5.4794165,-0.0498388,0.0,0.0
282.0000000,89666.4067280,43167.3901749,-5.5392215,-0.0828786,0.0,0.0
283.0000000,89667.1004434,43167.9847664,-5.6310385,-0.1179674,0.0,0.0
284.0000000,89667.8565730,43168.4972728,-5.7549018,-0.1474269,0.0,0.0
285.0000000,89668.6740026,43168.9031169,-5.9004705,-0.1721540,0.0,0.0
286.0000000,89669.5449174,43169.1769395,-6.0695864,-0.1878728,0.0,0.0
287.0000000,89670.4505791,43169.2884701,-6.2434157,-0.1871572,0.0,0.0
288.0000000,89671.3620931,43169.2492459,-6.4116770,-0.1795213,0.0,0.0
289.0000000,89672.2543294,43169.0554192,-6.5712077,-0.1611445,0.0,0.0
290.0000000,89673.1080247,43168.7319956,-6.7062330,-0.1376873,0.0,0.0
291.0000000,89673.9166643,43168.3069812,-6.8229664,-0.1160741,0.0,0.0
292.0000000,89674.6729918,43167.7943735,-6.9183946,-0.0956765,0.0,0.0
293.0000000,89675.3865723,43167.2234769,-6.9979891,-0.0813182,0.0,0.0
294.0000000,89676.0522865,43166.5972614,-7.0670298,-0.0713190,0.0,0.0
295.0000000,89676.6805541,43165.9335098,-7.1284269,-0.0673140,0.0,0.0
296.0000000,89677.2645686,43165.2304531,-7.1900776,-0.0686262,0.0,0.0
297.0000000,89677.8064018,43164.4945052,-7.2539131,-0.0733292,0.0,0.0
298.0000000,89678.2961173,43163.7228643,-7.3241255,-0.0796744,0.0,0.0
299.0000000,89678.7295433,43162.9184354,-7.3995776,-0.0866714,0.0,0.0
300.0000000,89679.0976597,43162.0820352,-7.4825676,-0.0925930,0.0,0.0
301.0000000,89679.3921760,43161.2171561,-7.5688186,-0.0976203,0.0,0.0
302.0000000,89679.6112595,43160.3300473,-7.6610568,-0.1010721,0.0,0.0
303.0000000,89679.7421197,43159.4258305,-7.7535041,-0.1023930,0.0,0.0
304.0000000,89679.7943920,43158.5135633,-7.8483242,-0.1032055,0.0,0.0
305.0000000,89679.7524451,43157.6007500,-7.9420782,-0.1006546,0.0,0.0
306.0000000,89679.6337515,43156.6948237,-8.0324221,-0.0991647,0.0,0.0
307.0000000,89679.4284577,43155.8044013,-8.1232896,-0.0976846,0.0,0.0
308.0000000,89679.1479846,43154.9348830,-8.2110366,-0.0964851,0.0,0.0
309.0000000,89678.7903902,43154.0939676,-8.2996445,-0.0960682,0.0,0.0
310.0000000,89678.3610108,43153.2875191,-8.3866584,-0.0973385,0.0,0.0
311.0000000,89677.8632311,43152.5212277,-8.4776082,-0.1002318,0.0,0.0
312.0000000,89677.2950628,43151.8057972,-8.5698391,-0.1030974,0.0,0.0
313.0000000,89676.6652125,43151.1438230,-8.6661309,-0.1046542,0.0,0.0
314.0000000,89675.9705441,43150.5503128,-8.7610606,-0.1023905,0.0,0.0
315.0000000,89675.2271189,43150.0191206,-8.8533892,-0.0990110,0.0,0.0
316.0000000,89674.4351870,43149.5631863,-8.9419749,-0.0913152,0.0,0.0
317.0000000,89673.6097299,43149.1713195,-9.0203695,-0.0805232,0.0,0.0
318.0000000,89672.7562028,43148.8445820,-9.0891485,-0.0670687,0.0,0.0
319.0000000,89671.8846137,43148.5695523,-9.1430036,-0.0513800,0.0,0.0
320.0000000,89671.0007647,43148.3364241,-9.1830862,-0.0358611,0.0,0.0
321.0000000,89670.1097983,43148.1320416,-9.2085756,-0.0203110,0.0,0.0
322.0000000,89669.2151511,43147.9442404,-9.2202236,-0.0054799,0.0,0.0
323.0000000,89668.3196223,43147.7606590,-9.2185954,0.0094812,0.0,0.0
324.0000000,89667.4255948,43147.5699461,-9.2028872,0.0244216,0.0,0.0
325.0000000,89666.5363294,43147.3583382,-9.1739433,0.0406083,0.0,0.0
